chapter	lang	heading	segment_index	kind	en_span	tr_span	proposition	reader_consequence	confidence
basics	ru	Why use R?	S2.P1	untrue	chapters/basics.qmd:30-30	chapters/basics.ru.qmd:30-30	The English attributes the definition of R to the R project website (a third party); the Russian says на нашем веб-сайте проекта по R (on OUR R project website), claiming r-project.org belongs to the handbook.	A Russian reader takes r-project.org to be a site run by the handbook authors, and so misjudges who defines and governs R and how authoritative the quoted definition is.	medium
basics	ru	R and RStudio	S11.P1	missing	chapters/basics.qmd:134-134	chapters/basics.ru.qmd:134-134	The English says to download the latest FREE Desktop version of RStudio; the Russian says only последнюю версию десктоп приложения and drops the word free.	The download page offers free and paid Desktop editions; a Russian reader has no cue which one the handbook means and may believe RStudio Desktop must be purchased or may start a paid trial.	medium
basics	ru	Code assists	S80.P1	missing	chapters/basics.qmd:1641-1641	chapters/basics.ru.qmd:1641-1641	The English states the warning flag appears on the right side of the script; the Russian says only that RStudio places a flag on that line and omits where on the line it appears.	A Russian reader is not told which margin to look at for the syntax warning marker and may not notice it.	medium
basics	tr	Resources within RStudio	S5.P1	untrue	chapters/basics.qmd:62-62	chapters/basics.tr.qmd:62-62	The English tells the reader not to include parentheses after `?functionname`; the Turkish tells the reader not to include an apostrophe ("Kesme isareti eklemeyin").	A Turkish reader keeps the parentheses and types `?filter()`, which does not open the Help page, while being warned about an apostrophe that the English never mentions.	high
basics	tr	Twitter	S7.P1	missing	chapters/basics.qmd:95-95	chapters/basics.tr.qmd:95-95	The English sentence introducing the Twitter list ("R has a vibrant twitter community where you can learn tips, shortcuts, and news - follow these accounts") is present only inside an HTML comment in the Turkish file, so it is not rendered.	The Turkish reader meets a bare list of Twitter handles under the heading with no sentence saying what the accounts are for or that they should be followed.	high
basics	tr	Cheatsheets	S6.P1	untrue	chapters/basics.qmd:88-88	chapters/basics.tr.qmd:88-88	The English names the R package **leaflet**; the Turkish names a package **brosur** (the Turkish common noun for "brochure"), which is not an R package.	A Turkish reader searching CRAN or the RStudio cheatsheet page for "brosur" finds nothing and cannot locate the interactive-maps package. Every other package name in the same list (forcats, lubridate, stringr, purrr, dplyr, ggplot2, reticulate) is left in English, so the reader has no cue that this one was translated.	medium
basics	tr	RStudio orientation	S18.P2	missing	chapters/basics.qmd:224-224	chapters/basics.tr.qmd:233-233	The English says the Packages pane lets you see, install, update, delete, AND load/unload packages; the Turkish list omits load/unload.	A Turkish reader does not learn that packages can be loaded and unloaded from the Packages pane by ticking its checkbox, and looks only for a code route.	medium
basics	tr	Functions with multiple arguments	S23.P5	code_mismatch	chapters/basics.qmd:371-371	chapters/basics.tr.qmd:381-381	The Turkish instructs the reader to set `orantili = DOGRU` when the default is `YANLIS`, but the code chunk immediately below it (basics.tr.qmd lines 386-393) passes `proportional = TRUE`.	A Turkish reader who types `orantili = DOGRU` gets `unused argument` and `object 'DOGRU' not found` errors, because neither the argument name nor the logical value exists in R.	high
basics	tr	Object classes	S58.P1	untrue	chapters/basics.qmd:990-990	chapters/basics.tr.qmd:987-987	The Turkish class table states that a logical value must be one of the two special values DOGRU or YANLIS, and that these are not "DOGRU"/"YANLIS" in quotes; R's logical values are TRUE and FALSE.	A Turkish reader takes DOGRU/YANLIS to be literal R values and writes them in code, producing `object 'DOGRU' not found`; the quotation-mark warning also points at the wrong tokens.	high
basics	tr	Missing values	S68.P1	untrue	chapters/basics.qmd:1430-1430	chapters/basics.tr.qmd:1426-1426	The Turkish says `is.na()` returns "DOGRU" or "YANLIS"; `is.na()` returns TRUE or FALSE.	A Turkish reader compares the console output of `is.na(rdt_result)` (TRUE/FALSE, shown in the chunk at lines 1428-1431) against the DOGRU/YANLIS the text promised, and cannot tell whether the function behaved as documented.	medium
basics	tr	Statistical functions	S74.P1	untrue	chapters/basics.qmd:1501-1501	chapters/basics.tr.qmd:1497-1497	The Turkish CAUTION box says missing values produce an output of "YOK"; the English says they produce `NA`.	A Turkish reader who runs `mean(linelist$age)` and sees `NA` does not connect it to the warning, and does not learn that `NA` is the signal to add `na.rm = TRUE`.	high
basics	tr	How to install and load	S29.P6	untrue	chapters/basics.qmd:565-565	chapters/basics.tr.qmd:574-574	The English says to force a re-install by using `p_load_current_gh()` WITH the argument `update = TRUE`; the Turkish says to use `p_load_current_gh()` INSTEAD OF ("yerine") the argument `update = TRUE`.	A Turkish reader calls `p_load_current_gh()` without `update = TRUE`, so the forced re-install they were trying to trigger does not happen and the stale local version stays in place.	medium
basics	tr	Commenting	S40.P1	untrue	chapters/basics.qmd:665-665	chapters/basics.tr.qmd:674-674	The English says you comment multiple lines by HIGHLIGHTING them and then pressing Ctrl+Shift+c; the Turkish says that pressing Ctrl+Shift+c comments multiple lines AND creates highlights ("vurgular olusturabilirsiniz"), turning the required first step into a result.	A Turkish reader presses Ctrl+Shift+c without selecting the lines first and comments only the single line the cursor is on, then expects some highlighting effect that RStudio never produces.	medium
basics	tr	Code folding	S46.P1	missing	chapters/basics.qmd:728-728	chapters/basics.tr.qmd:737-737	The English states that clicking the gutter arrow COLLAPSES the code down to the next header and puts a dual-arrow icon in its place; the Turkish sentence says only that you can click this arrow and the code below until the next header ends and a dual-arrow icon appears, and never states that the code collapses.	A Turkish reader is not told what the click actually does, so the following paragraph about expanding the code again (line 739) has no antecedent action to undo.	medium
basics	tr	Recommended approach	S48.P1	missing	chapters/basics.qmd:759-767	chapters/basics.tr.qmd:766-769	The English "Recommended approach" subsection recommends the R-project-oriented workflow built from three elements (an R Project for the files, the **here** package to locate files, the **rio** package to import/export); the Turkish file has no counterpart for this subsection at all.	The Turkish reader goes straight from "here is your working directory" to "do not use setwd()" with no statement of what to do instead, and never sees the R Project + here + rio combination or the cross-references to the R projects and Import-and-export pages.	high
basics	tr	Set by command	S49 (heading)	alignment_mismatch	chapters/basics.qmd:770-770	chapters/basics.tr.qmd:769-781	The English subsection heading "### Set by command" has no heading in the Turkish file; its two paragraphs and DANGER box are merged into the parent "## Calisma dizini" section.	The Turkish reader loses the section boundary and the table-of-contents entry, so the setwd() material reads as part of the chapter-level working-directory introduction instead of as the named alternative method.	high
